0.8518104608494866;[(1, 0), (5, 1), (2, 0), (3, 0), (5, 1), (5, 0), (2, 0), (3, 0), (0, 1), (4, 1), (1, 0), (3, 0), (3, 1), (1, 1), (5, 0), (4, 0), (1, 0), (1, 0), (5, 0), (0, 0), (4, 0), (3, 1), (1, 0), (4, 1), (2, 1), (2, 0), (5, 1), (3, 0), (5, 0), (1, 1), (3, 1), (0, 1), (3, 1), (0, 1), (4, 0), (0, 0), (3, 1), (1, 0), (1, 1), (3, 0), (5, 1), (3, 1), (5, 1), (2, 1), (5, 1), (0, 1), (4, 1), (1, 0), (3, 0), (4, 0), (4, 0), (2, 0), (4, 1), (5, 1), (0, 0), (1, 1), (0, 0), (0, 0), (4, 1), (0, 1), (4, 0), (0, 1), (4, 0), (2, 1), (1, 1), (0, 0), (5, 1), (4, 1), (3, 1), (2, 0), (1, 1), (2, 0), (4, 1), (1, 0), (0, 1), (2, 0), (2, 0), (2, 1), (2, 1), (3, 0), (0, 1), (3, 0), (4, 0), (5, 1), (0, 0), (5, 1), (3, 0), (4, 1), (2, 0), (3, 0), (0, 0), (3, 0), (0, 1), (2, 1), (2, 0), (1, 0), (2, 1), (0, 1), (1, 0), (3, 0), (4, 0), (2, 1), (1, 1), (0, 0), (4, 0), (3, 0), (1, 0), (3, 0), (4, 0), (1, 1)]
0.8509619076734408;[(1, 1), (5, 0), (1, 1), (2, 1), (0, 1), (2, 0), (3, 0), (1, 0), (2, 0), (4, 1), (5, 0), (5, 1), (2, 0), (2, 0), (0, 1), (1, 0), (2, 1), (2, 0), (0, 0), (2, 1), (0, 1), (4, 1), (5, 0), (4, 1), (4, 1), (1, 0), (1, 1), (5, 1), (3, 0), (3, 0), (5, 1), (0, 0), (1, 1), (4, 0), (2, 1), (2, 0), (0, 1), (3, 1), (5, 0), (1, 1), (1, 0), (0, 0), (2, 1), (1, 0), (0, 0), (1, 0), (5, 0), (4, 0), (2, 0), (1, 0), (0, 0), (1, 1), (2, 0), (2, 1), (1, 0), (5, 0), (2, 0), (5, 0), (5, 1), (5, 0), (2, 1), (5, 0), (1, 1), (2, 1), (3, 1), (2, 1), (2, 1), (3, 0), (0, 0), (1, 0), (1, 1), (3, 1), (4, 1), (1, 1), (3, 1), (1, 0), (1, 0), (2, 1), (4, 1), (5, 1), (3, 0), (4, 0), (2, 1), (2, 1), (0, 1), (2, 0), (3, 0), (5, 1), (2, 0), (5, 1), (0, 1), (1, 0), (2, 0), (2, 1), (5, 1), (5, 1), (5, 0), (0, 0), (0, 0), (3, 0), (2, 1), (3, 0), (1, 1), (5, 1), (4, 0), (5, 1), (5, 1)]
0.8500716196711309;[(5, 1), (5, 0), (2, 1), (1, 1), (4, 0), (0, 0), (5, 0), (0, 1), (0, 1), (5, 0), (4, 0), (5, 0), (2, 1), (5, 0), (0, 0), (5, 1), (3, 1), (4, 1), (1, 1), (5, 0), (0, 0), (1, 0), (4, 1), (0, 1), (0, 1), (5, 0), (4, 1), (4, 0), (0, 1), (4, 0), (2, 0), (5, 0), (2, 1), (1, 0), (3, 1), (4, 1), (0, 1), (5, 1), (1, 1), (0, 0), (2, 1), (3, 0), (4, 1), (2, 1), (0, 0), (1, 1), (4, 0), (1, 1), (5, 0), (3, 0), (4, 1), (5, 1), (3, 1), (3, 0), (3, 1), (5, 0), (1, 1), (5, 0), (5, 0), (3, 0), (0, 0), (0, 0), (3, 1), (3, 1), (4, 1), (0, 0), (5, 1), (2, 0), (2, 1), (5, 0), (5, 0), (2, 1), (2, 1), (5, 1), (2, 0), (3, 0), (1, 0), (3, 1), (0, 1), (3, 1), (1, 0), (4, 1), (1, 1), (2, 1), (2, 1), (2, 0), (0, 0), (1, 1), (3, 0), (5, 1), (5, 0), (1, 0), (5, 1), (4, 1), (0, 0), (1, 1), (2, 0), (1, 1), (5, 0), (1, 1), (0, 1), (5, 1), (2, 0), (1, 1), (5, 1), (3, 1), (3, 0), (2, 0), (0, 0)]
0.8512275991779988;[(2, 1), (2, 1), (3, 1), (5, 1), (0, 0), (2, 0), (1, 0), (4, 0), (2, 0), (0, 0), (4, 0), (4, 0), (5, 0), (4, 0), (4, 0), (2, 1), (2, 1), (2, 0), (0, 0), (5, 1), (3, 0), (5, 0), (0, 1), (4, 0), (3, 0), (1, 0), (1, 1), (2, 0), (1, 1), (0, 0), (1, 0), (2, 1), (5, 0), (5, 0), (2, 1), (3, 0), (3, 1), (4, 0), (1, 1), (3, 1), (0, 1), (4, 0), (2, 1), (5, 0), (4, 1), (3, 1), (4, 1), (2, 1), (3, 1), (5, 0), (1, 0), (3, 1), (0, 1), (0, 0), (1, 0), (5, 1), (5, 1), (1, 0), (5, 0), (2, 1), (2, 1), (0, 1), (1, 1), (5, 0), (0, 1), (1, 1), (4, 1), (5, 1), (0, 1), (5, 1), (5, 0), (4, 0), (4, 0), (4, 1), (4, 1), (0, 0), (4, 0), (1, 1), (3, 0), (1, 1), (4, 1), (0, 0), (3, 1), (2, 0), (5, 1), (5, 1), (2, 0), (5, 0), (3, 0), (4, 0), (3, 0), (1, 1), (4, 1), (2, 1), (3, 0), (1, 1), (2, 0), (1, 1), (5, 1), (3, 0), (3, 1), (0, 0), (3, 1), (4, 0), (1, 1), (0, 1), (2, 0), (5, 0), (1, 0), (0, 1), (2, 0), (1, 0)]
0.8511997070318579;[(5, 0), (0, 1), (3, 1), (5, 1), (4, 1), (2, 0), (2, 1), (3, 0), (1, 1), (2, 0), (4, 0), (4, 0), (0, 1), (0, 0), (0, 0), (3, 1), (3, 1), (1, 1), (5, 0), (0, 1), (5, 1), (3, 1), (4, 1), (5, 0), (0, 1), (1, 0), (4, 1), (1, 0), (2, 0), (0, 1), (5, 1), (4, 1), (1, 1), (5, 0), (3, 1), (1, 1), (5, 1), (5, 0), (1, 0), (3, 1), (5, 0), (2, 0), (5, 1), (3, 1), (2, 1), (1, 0), (5, 1), (4, 1), (3, 0), (1, 0), (2, 0), (0, 0), (3, 1), (3, 1), (5, 0), (2, 1), (5, 1), (4, 0), (5, 1), (1, 0), (2, 1), (1, 1), (4, 1), (1, 0), (0, 1), (0, 0), (0, 0), (5, 0), (2, 1), (2, 1), (0, 1), (5, 1), (1, 1), (0, 0), (2, 0), (1, 1), (5, 0), (1, 1), (3, 1), (1, 0), (5, 0), (2, 1), (2, 0), (4, 1), (4, 0), (0, 0), (1, 1), (4, 1), (5, 0), (0, 0), (5, 1), (2, 1), (1, 0), (4, 0), (1, 0), (5, 0), (0, 1), (0, 0), (3, 0), (2, 0), (4, 0), (4, 0), (5, 1), (4, 1), (3, 1), (1, 0), (5, 1), (3, 1), (1, 1), (2, 1)]
0.8512151351800389;[(1, 0), (4, 1), (2, 1), (4, 0), (3, 0), (4, 1), (3, 0), (3, 0), (0, 0), (2, 0), (4, 0), (5, 1), (1, 0), (0, 1), (5, 0), (5, 0), (3, 0), (4, 0), (0, 0), (3, 0), (3, 0), (0, 1), (5, 0), (5, 0), (3, 1), (0, 1), (3, 0), (3, 1), (2, 0), (2, 1), (5, 1), (2, 0), (5, 0), (5, 1), (3, 1), (2, 0), (4, 0), (2, 0), (4, 0), (4, 0), (4, 1), (2, 0), (3, 1), (2, 1), (3, 0), (3, 1), (1, 0), (0, 1), (0, 1), (5, 0), (0, 1), (5, 0), (4, 1), (0, 1), (3, 1), (5, 1), (4, 1), (3, 0), (3, 1), (0, 0), (2, 1), (0, 1), (0, 0), (0, 0), (4, 1), (2, 0), (4, 1), (3, 1), (1, 1), (2, 1), (3, 1), (2, 1), (1, 1), (0, 0), (0, 0), (3, 0), (1, 1), (5, 1), (0, 0), (4, 1), (3, 0), (1, 1), (2, 1), (5, 0), (2, 0), (4, 1), (5, 1), (0, 0), (1, 0), (0, 1), (3, 0), (1, 1), (1, 0), (2, 1), (0, 0), (5, 0), (4, 0), (2, 0), (3, 0), (0, 0), (3, 0), (0, 0), (1, 1), (4, 1), (1, 0), (0, 1), (4, 1), (0, 1), (3, 1), (1, 1)]
0.8500688332193549;[(3, 0), (1, 0), (3, 0), (4, 0), (2, 1), (0, 1), (1, 0), (2, 1), (5, 1), (2, 0), (2, 0), (5, 1), (5, 0), (1, 0), (0, 0), (3, 1), (3, 0), (3, 1), (2, 0), (0, 1), (1, 1), (2, 1), (3, 1), (2, 0), (5, 0), (2, 1), (4, 0), (1, 0), (5, 1), (4, 1), (1, 0), (5, 1), (1, 1), (2, 1), (3, 1), (4, 0), (1, 0), (2, 1), (5, 0), (5, 1), (5, 0), (4, 1), (3, 1), (2, 0), (1, 1), (3, 1), (3, 1), (4, 1), (0, 0), (0, 0), (5, 0), (1, 1), (3, 1), (4, 1), (2, 0), (4, 1), (4, 1), (5, 0), (3, 1), (5, 0), (5, 1), (1, 1), (1, 1), (3, 1), (5, 1), (5, 1), (4, 1), (2, 0), (1, 0), (3, 1), (0, 0), (2, 0), (1, 1), (0, 1), (1, 1), (5, 0), (2, 0), (2, 0), (0, 1), (0, 1), (2, 0), (1, 0), (0, 0), (0, 0), (4, 0), (5, 0), (5, 1), (0, 0), (5, 0), (0, 0), (5, 0), (3, 1), (4, 1), (5, 1), (2, 1), (0, 0), (3, 1), (0, 0), (3, 1), (5, 0), (2, 1), (0, 1), (1, 1), (4, 0), (5, 1), (1, 1), (0, 1), (1, 0), (1, 0)]
0.8516587268297844;[(3, 0), (3, 0), (3, 0), (4, 0), (5, 0), (5, 1), (3, 1), (0, 0), (0, 0), (3, 0), (5, 1), (2, 0), (2, 0), (0, 1), (3, 0), (2, 0), (3, 1), (1, 1), (4, 1), (5, 1), (5, 0), (3, 0), (1, 0), (2, 1), (4, 0), (3, 1), (1, 0), (0, 0), (0, 1), (5, 0), (5, 1), (5, 0), (1, 0), (0, 1), (2, 0), (1, 0), (5, 0), (0, 0), (5, 0), (5, 0), (4, 1), (4, 0), (0, 1), (4, 0), (5, 1), (2, 0), (5, 0), (5, 1), (5, 1), (4, 1), (4, 1), (2, 1), (1, 1), (0, 0), (1, 0), (0, 0), (3, 0), (3, 0), (2, 1), (5, 1), (1, 0), (0, 0), (5, 1), (2, 0), (5, 0), (0, 0), (0, 0), (1, 0), (0, 1), (0, 0), (5, 1), (4, 0), (4, 0), (2, 1), (0, 1), (5, 0), (2, 1), (3, 1), (3, 1), (3, 1), (1, 0), (3, 0), (0, 1), (4, 0), (1, 0), (5, 1), (3, 1), (2, 0), (3, 1), (3, 1), (0, 0), (4, 1), (4, 0), (4, 0), (1, 1), (4, 1), (4, 1), (4, 0), (2, 1), (5, 1), (4, 1), (4, 0), (0, 0), (0, 0), (5, 0), (0, 1), (5, 0), (4, 1), (4, 1)]
0.8503425312685952;[(3, 1), (0, 0), (4, 1), (2, 1), (4, 0), (4, 0), (3, 0), (5, 0), (1, 1), (4, 1), (1, 1), (4, 0), (1, 0), (3, 0), (1, 0), (1, 1), (0, 0), (4, 1), (5, 1), (3, 0), (1, 1), (3, 1), (3, 1), (5, 1), (0, 0), (3, 0), (3, 1), (5, 1), (4, 0), (0, 1), (1, 0), (3, 1), (0, 0), (2, 1), (0, 1), (5, 0), (5, 0), (0, 1), (5, 1), (0, 0), (0, 1), (5, 1), (1, 0), (2, 0), (3, 0), (2, 0), (4, 1), (2, 0), (2, 0), (1, 1), (5, 0), (1, 0), (4, 0), (3, 1), (3, 0), (4, 1), (3, 0), (3, 1), (5, 0), (4, 0), (0, 1), (4, 0), (1, 1), (1, 0), (4, 0), (2, 1), (4, 0), (0, 1), (0, 1), (5, 1), (2, 0), (2, 1), (0, 1), (2, 1), (2, 0), (1, 1), (2, 0), (0, 1), (3, 0), (3, 1), (3, 0), (4, 0), (0, 0), (1, 1), (4, 1), (2, 1), (1, 1), (2, 1), (1, 1), (0, 0), (3, 1), (5, 1), (1, 1), (3, 0), (3, 1), (1, 0), (3, 1), (2, 0), (2, 0), (5, 0), (0, 0), (2, 1), (1, 0), (4, 1), (1, 0), (5, 0), (1, 0), (0, 1), (4, 1), (4, 1), (1, 0), (3, 0), (5, 1)]
0.8520818460673121;[(1, 0), (1, 0), (1, 1), (3, 1), (2, 1), (3, 1), (5, 1), (0, 0), (2, 0), (3, 1), (0, 0), (1, 0), (4, 1), (4, 0), (2, 1), (3, 0), (5, 1), (1, 1), (5, 0), (2, 0), (4, 1), (2, 1), (5, 0), (2, 1), (3, 1), (3, 0), (2, 0), (0, 0), (4, 0), (5, 1), (2, 1), (0, 1), (1, 0), (3, 1), (3, 0), (0, 1), (5, 0), (0, 1), (1, 0), (5, 0), (0, 1), (5, 0), (3, 0), (1, 1), (2, 0), (2, 1), (0, 1), (1, 0), (5, 0), (0, 0), (4, 1), (3, 1), (3, 1), (1, 1), (0, 1), (5, 0), (0, 0), (4, 0), (1, 0), (2, 0), (2, 0), (3, 0), (2, 0), (0, 1), (3, 0), (5, 0), (4, 0), (1, 1), (2, 0), (2, 0), (1, 0), (0, 0), (4, 1), (5, 0), (0, 0), (1, 1), (1, 1), (4, 0), (1, 1), (4, 0), (0, 1), (4, 0), (2, 0), (1, 0), (2, 1), (1, 1), (0, 0), (1, 0), (3, 0), (5, 1), (5, 0), (3, 0), (4, 0), (1, 0), (3, 0), (4, 1), (4, 0), (2, 0), (4, 1), (4, 1), (2, 0), (1, 0), (2, 1), (0, 0), (2, 0), (5, 1), (3, 0), (3, 1), (1, 1), (2, 1), (0, 1)]
